Date,Agency,SiteNumber,Flow_cfs,Code
2016-06-20,USGS,06719505,1170.0,A
2016-06-21,USGS,06719505,1190.0,A
2016-06-22,USGS,06719505,1180.0,A
2016-06-23,USGS,06719505,1350.0,A
2016-06-24,USGS,06719505,1160.0,A
2016-06-25,USGS,06719505,1090.0,A
2016-06-26,USGS,06719505,1010.0,A
2016-06-27,USGS,06719505,905.0,A
2016-06-28,USGS,06719505,823.0,A
2016-06-29,USGS,06719505,753.0,A
2016-06-30,USGS,06719505,704.0,A
2016-07-01,USGS,06719505,728.0,A
2016-07-02,USGS,06719505,680.0,A
2016-07-03,USGS,06719505,650.0,A
2016-07-04,USGS,06719505,603.0,A
2016-07-05,USGS,06719505,589.0,A
2016-07-06,USGS,06719505,536.0,A
2016-07-07,USGS,06719505,495.0,A
2016-07-08,USGS,06719505,462.0,A
2016-07-09,USGS,06719505,432.0,A
2016-07-10,USGS,06719505,406.0,A
2016-07-11,USGS,06719505,373.0,A
2016-07-12,USGS,06719505,368.0,A
2016-07-13,USGS,06719505,331.0,A
2016-07-14,USGS,06719505,325.0,A
2016-07-15,USGS,06719505,304.0,A
2016-07-16,USGS,06719505,276.0,A
2016-07-17,USGS,06719505,257.0,A
2016-07-18,USGS,06719505,249.0,A
2016-07-19,USGS,06719505,244.0,A
2016-07-20,USGS,06719505,280.0,A
2016-07-21,USGS,06719505,277.0,A
2016-07-22,USGS,06719505,266.0,A
2016-07-23,USGS,06719505,240.0,A
2016-07-24,USGS,06719505,219.0,A
2016-07-25,USGS,06719505,203.0,A
2016-07-26,USGS,06719505,187.0,A
2016-07-27,USGS,06719505,176.0,A
2016-07-28,USGS,06719505,164.0,A
2016-07-29,USGS,06719505,158.0,A
2016-07-30,USGS,06719505,149.0,A
2016-07-31,USGS,06719505,142.0,A
2016-08-01,USGS,06719505,161.0,A
2016-08-02,USGS,06719505,147.0,A
2016-08-03,USGS,06719505,142.0,A
2016-08-04,USGS,06719505,139.0,A
2016-08-05,USGS,06719505,151.0,A
2016-08-06,USGS,06719505,170.0,A
2016-08-07,USGS,06719505,144.0,A
2016-08-08,USGS,06719505,164.0,A
2016-08-09,USGS,06719505,143.0,A
2016-08-10,USGS,06719505,143.0,A
2016-08-11,USGS,06719505,139.0,A
2016-08-12,USGS,06719505,137.0,A
2016-08-13,USGS,06719505,135.0,A
2016-08-14,USGS,06719505,141.0,A
2016-08-15,USGS,06719505,140.0,A
2016-08-16,USGS,06719505,138.0,A
2016-08-17,USGS,06719505,146.0,A
2016-08-18,USGS,06719505,141.0,A
2016-08-19,USGS,06719505,140.0,A
2016-08-20,USGS,06719505,135.0,A
2016-08-21,USGS,06719505,127.0,A
2016-08-22,USGS,06719505,123.0,A
2016-08-23,USGS,06719505,122.0,A
2016-08-24,USGS,06719505,130.0,A
2016-08-25,USGS,06719505,147.0,A
2016-08-26,USGS,06719505,146.0,A
2016-08-27,USGS,06719505,131.0,A
2016-08-28,USGS,06719505,117.0,A
2016-08-29,USGS,06719505,133.0,A
2016-08-30,USGS,06719505,126.0,A
2016-08-31,USGS,06719505,134.0,A
2016-09-01,USGS,06719505,116.0,A
2016-09-02,USGS,06719505,123.0,A
2016-09-03,USGS,06719505,122.0,A
2016-09-04,USGS,06719505,118.0,A
2016-09-05,USGS,06719505,107.0,A
2016-09-06,USGS,06719505,96.4,A
2016-09-07,USGS,06719505,95.1,A
2016-09-08,USGS,06719505,89.2,A
2016-09-09,USGS,06719505,88.6,A
2016-09-10,USGS,06719505,86.9,A
2016-09-11,USGS,06719505,88.2,A
2016-09-12,USGS,06719505,83.8,A
2016-09-13,USGS,06719505,87.9,A
2016-09-14,USGS,06719505,91.2,A
2016-09-15,USGS,06719505,88.0,A
2016-09-16,USGS,06719505,82.3,A
2016-09-17,USGS,06719505,80.9,A
2016-09-18,USGS,06719505,79.2,A
2016-09-19,USGS,06719505,73.5,A
2016-09-20,USGS,06719505,68.1,A
2016-09-21,USGS,06719505,68.5,A
2016-09-22,USGS,06719505,77.8,A
2016-09-23,USGS,06719505,78.3,A
2016-09-24,USGS,06719505,72.9,A
2016-09-25,USGS,06719505,74.2,A
2016-09-26,USGS,06719505,74.5,A
2016-09-27,USGS,06719505,71.6,A
2016-09-28,USGS,06719505,68.3,A
2016-09-29,USGS,06719505,69.9,A
2016-09-30,USGS,06719505,77.3,A
2016-10-01,USGS,06719505,75.9,A
2016-10-02,USGS,06719505,72.9,A
2016-10-03,USGS,06719505,72.2,A
2016-10-04,USGS,06719505,69.0,A
2016-10-05,USGS,06719505,68.1,A
2016-10-06,USGS,06719505,74.0,A
2016-10-07,USGS,06719505,73.7,A
2016-10-08,USGS,06719505,71.3,A
2016-10-09,USGS,06719505,71.3,A
2016-10-10,USGS,06719505,70.1,A
2016-10-11,USGS,06719505,68.6,A
2016-10-12,USGS,06719505,69.5,A
2016-10-13,USGS,06719505,68.2,A
2016-10-14,USGS,06719505,66.5,A
2016-10-15,USGS,06719505,62.5,A
2016-10-16,USGS,06719505,59.4,A
2016-10-17,USGS,06719505,57.6,A
2016-10-18,USGS,06719505,62.0,A
2016-10-19,USGS,06719505,61.9,A
2016-10-20,USGS,06719505,62.9,A
2016-10-21,USGS,06719505,60.9,A
2016-10-22,USGS,06719505,58.9,A
2016-10-23,USGS,06719505,58.7,A
2016-10-24,USGS,06719505,57.6,A
2016-10-25,USGS,06719505,58.4,A
2016-10-26,USGS,06719505,60.1,A
2016-10-27,USGS,06719505,58.2,A
2016-10-28,USGS,06719505,58.7,A
2016-10-29,USGS,06719505,60.1,A
2016-10-30,USGS,06719505,60.7,A
2016-10-31,USGS,06719505,61.9,A
2016-11-01,USGS,06719505,53.2,A
2016-11-02,USGS,06719505,50.4,A
2016-11-03,USGS,06719505,50.1,A
2016-11-04,USGS,06719505,48.4,A
2016-11-05,USGS,06719505,47.9,A
2016-11-06,USGS,06719505,51.4,A
2016-11-07,USGS,06719505,53.3,A
2016-11-08,USGS,06719505,51.2,A
2016-11-09,USGS,06719505,48.3,A
2016-11-10,USGS,06719505,48.4,A
2016-11-11,USGS,06719505,49.6,A
2016-11-12,USGS,06719505,49.3,A
2016-11-13,USGS,06719505,48.1,A
2016-11-14,USGS,06719505,47.9,A
2016-11-15,USGS,06719505,47.4,A
2016-11-16,USGS,06719505,47.1,A
2016-11-17,USGS,06719505,49.7,A
2016-11-18,USGS,06719505,45.9,A
2016-11-19,USGS,06719505,38.8,A
2016-11-20,USGS,06719505,53.9,A
2016-11-21,USGS,06719505,53.8,A
2016-11-22,USGS,06719505,52.5,A
2016-11-23,USGS,06719505,48.8,A
2016-11-24,USGS,06719505,42.1,A
2016-11-25,USGS,06719505,33.1,A
2016-11-26,USGS,06719505,33.6,A
2016-11-27,USGS,06719505,49.5,A
2016-11-28,USGS,06719505,44.1,A
2016-11-29,USGS,06719505,42.9,A
2016-11-30,USGS,06719505,25.1,A
2016-12-01,USGS,06719505,23.1,A
2016-12-02,USGS,06719505,35.5,A
2016-12-03,USGS,06719505,33.0,A
2016-12-04,USGS,06719505,37.1,A
2016-12-05,USGS,06719505,60.0,A:e
2016-12-06,USGS,06719505,49.5,A
2016-12-07,USGS,06719505,45.2,A
2016-12-08,USGS,06719505,29.0,A
2016-12-09,USGS,06719505,35.7,A:e
2016-12-10,USGS,06719505,60.1,A
2016-12-11,USGS,06719505,57.1,A
2016-12-12,USGS,06719505,49.2,A
2016-12-13,USGS,06719505,46.0,A
2016-12-14,USGS,06719505,46.9,A
2016-12-15,USGS,06719505,49.8,A:e
2016-12-16,USGS,06719505,50.4,A
2016-12-17,USGS,06719505,38.8,A
2016-12-18,USGS,06719505,40.4,A:e
2016-12-19,USGS,06719505,26.4,A
2016-12-20,USGS,06719505,55.6,A
2016-12-21,USGS,06719505,59.5,A
2016-12-22,USGS,06719505,49.4,A
2016-12-23,USGS,06719505,48.8,A
2016-12-24,USGS,06719505,45.7,A
2016-12-25,USGS,06719505,46.8,A
2016-12-26,USGS,06719505,38.9,A
2016-12-27,USGS,06719505,31.6,A
2016-12-28,USGS,06719505,54.4,A
2016-12-29,USGS,06719505,47.6,A
2016-12-30,USGS,06719505,45.3,A
2016-12-31,USGS,06719505,44.8,A
2017-01-01,USGS,06719505,43.6,A
2017-01-02,USGS,06719505,45.0,A
2017-01-03,USGS,06719505,46.1,A
2017-01-04,USGS,06719505,44.3,A
2017-01-05,USGS,06719505,41.4,A
2017-01-06,USGS,06719505,35.9,A
2017-01-07,USGS,06719505,37.3,A
2017-01-08,USGS,06719505,50.1,A
2017-01-09,USGS,06719505,76.6,A
2017-01-10,USGS,06719505,63.8,A
2017-01-11,USGS,06719505,52.1,A
2017-01-12,USGS,06719505,48.1,A
2017-01-13,USGS,06719505,45.6,A
2017-01-14,USGS,06719505,43.7,A
2017-01-15,USGS,06719505,44.2,A
2017-01-16,USGS,06719505,45.4,A
2017-01-17,USGS,06719505,43.5,A
2017-01-18,USGS,06719505,34.2,A
2017-01-19,USGS,06719505,44.4,A
2017-01-20,USGS,06719505,47.9,A
2017-01-21,USGS,06719505,39.1,A
2017-01-22,USGS,06719505,42.8,A
2017-01-23,USGS,06719505,43.4,A
2017-01-24,USGS,06719505,40.0,A
2017-01-25,USGS,06719505,25.5,A
2017-01-26,USGS,06719505,23.7,A
2017-01-27,USGS,06719505,22.5,A:e
2017-01-28,USGS,06719505,38.0,A:e
2017-01-29,USGS,06719505,53.1,A:e
2017-01-30,USGS,06719505,59.2,A
2017-01-31,USGS,06719505,52.2,A
2017-02-01,USGS,06719505,45.5,A
2017-02-02,USGS,06719505,40.7,A
2017-02-03,USGS,06719505,40.7,A
2017-02-04,USGS,06719505,43.7,A
2017-02-05,USGS,06719505,42.8,A
2017-02-06,USGS,06719505,41.9,A
2017-02-07,USGS,06719505,42.3,A
2017-02-08,USGS,06719505,44.6,A
2017-02-09,USGS,06719505,44.4,A
2017-02-10,USGS,06719505,51.4,A
2017-02-11,USGS,06719505,49.8,A
2017-02-12,USGS,06719505,48.1,A
2017-02-13,USGS,06719505,45.1,A
2017-02-14,USGS,06719505,40.7,A
2017-02-15,USGS,06719505,39.0,A
2017-02-16,USGS,06719505,44.8,A
2017-02-17,USGS,06719505,44.1,A
2017-02-18,USGS,06719505,43.9,A
2017-02-19,USGS,06719505,44.5,A
2017-02-20,USGS,06719505,45.4,A
2017-02-21,USGS,06719505,44.0,A
2017-02-22,USGS,06719505,44.7,A
2017-02-23,USGS,06719505,43.7,A
2017-02-24,USGS,06719505,38.3,A
2017-02-25,USGS,06719505,29.7,A
2017-02-26,USGS,06719505,38.1,A
2017-02-27,USGS,06719505,47.3,A
2017-02-28,USGS,06719505,59.4,A
2017-03-01,USGS,06719505,42.5,A
2017-03-02,USGS,06719505,48.2,A
2017-03-03,USGS,06719505,52.4,A
2017-03-04,USGS,06719505,49.8,A
2017-03-05,USGS,06719505,50.3,A
2017-03-06,USGS,06719505,48.6,A
2017-03-07,USGS,06719505,41.7,A
2017-03-08,USGS,06719505,51.5,A
2017-03-09,USGS,06719505,48.2,A
2017-03-10,USGS,06719505,48.5,A
2017-03-11,USGS,06719505,50.6,A
2017-03-12,USGS,06719505,51.9,A
2017-03-13,USGS,06719505,48.5,A
2017-03-14,USGS,06719505,46.2,A
2017-03-15,USGS,06719505,47.6,A
2017-03-16,USGS,06719505,52.5,A
2017-03-17,USGS,06719505,55.3,A
2017-03-18,USGS,06719505,58.2,A
2017-03-19,USGS,06719505,64.5,A
2017-03-20,USGS,06719505,70.9,A
2017-03-21,USGS,06719505,71.4,A
2017-03-22,USGS,06719505,69.5,A
2017-03-23,USGS,06719505,73.9,A
2017-03-24,USGS,06719505,84.6,A
2017-03-25,USGS,06719505,72.9,A
2017-03-26,USGS,06719505,72.2,A
2017-03-27,USGS,06719505,69.9,A
2017-03-28,USGS,06719505,77.5,A
2017-03-29,USGS,06719505,76.3,A
2017-03-30,USGS,06719505,70.1,A
2017-03-31,USGS,06719505,71.9,A
2017-04-01,USGS,06719505,69.6,A
2017-04-02,USGS,06719505,63.5,A
2017-04-03,USGS,06719505,62.4,A
2017-04-04,USGS,06719505,69.6,A
2017-04-05,USGS,06719505,68.8,A
2017-04-06,USGS,06719505,71.5,A
2017-04-07,USGS,06719505,73.5,A
2017-04-08,USGS,06719505,77.6,A
2017-04-09,USGS,06719505,79.8,A
2017-04-10,USGS,06719505,72.4,A
2017-04-11,USGS,06719505,72.1,A
2017-04-12,USGS,06719505,70.4,A
2017-04-13,USGS,06719505,72.6,A
2017-04-14,USGS,06719505,85.5,A
2017-04-15,USGS,06719505,94.7,A
2017-04-16,USGS,06719505,97.7,A
2017-04-17,USGS,06719505,101.0,A
2017-04-18,USGS,06719505,80.0,A
2017-04-19,USGS,06719505,88.7,A
2017-04-20,USGS,06719505,89.2,A
2017-04-21,USGS,06719505,90.0,A
2017-04-22,USGS,06719505,77.4,A
2017-04-23,USGS,06719505,72.0,A
2017-04-24,USGS,06719505,74.2,A
2017-04-25,USGS,06719505,72.6,A
2017-04-26,USGS,06719505,66.2,A
2017-04-27,USGS,06719505,59.3,A
2017-04-28,USGS,06719505,60.7,A
2017-04-29,USGS,06719505,60.6,A
2017-04-30,USGS,06719505,58.0,A
2017-05-01,USGS,06719505,63.6,A
2017-05-02,USGS,06719505,58.1,A
2017-05-03,USGS,06719505,65.7,A
2017-05-04,USGS,06719505,68.2,A
2017-05-05,USGS,06719505,80.1,A
2017-05-06,USGS,06719505,95.5,A
2017-05-07,USGS,06719505,107.0,A
2017-05-08,USGS,06719505,119.0,A
2017-05-09,USGS,06719505,132.0,A
2017-05-10,USGS,06719505,157.0,A
2017-05-11,USGS,06719505,172.0,A
2017-05-12,USGS,06719505,180.0,A
2017-05-13,USGS,06719505,211.0,A
2017-05-14,USGS,06719505,260.0,A
2017-05-15,USGS,06719505,274.0,A
2017-05-16,USGS,06719505,289.0,A
2017-05-17,USGS,06719505,275.0,A
2017-05-18,USGS,06719505,336.0,A
2017-05-19,USGS,06719505,291.0,A
2017-05-20,USGS,06719505,266.0,A
2017-05-21,USGS,06719505,249.0,A
2017-05-22,USGS,06719505,258.0,A
2017-05-23,USGS,06719505,259.0,A
2017-05-24,USGS,06719505,241.0,A
2017-05-25,USGS,06719505,298.0,A
2017-05-26,USGS,06719505,322.0,A
2017-05-27,USGS,06719505,338.0,A
2017-05-28,USGS,06719505,321.0,A
2017-05-29,USGS,06719505,325.0,A
2017-05-30,USGS,06719505,334.0,A
2017-05-31,USGS,06719505,363.0,A
2017-06-01,USGS,06719505,395.0,A
2017-06-02,USGS,06719505,431.0,A
2017-06-03,USGS,06719505,484.0,A
2017-06-04,USGS,06719505,566.0,A
2017-06-05,USGS,06719505,727.0,A
2017-06-06,USGS,06719505,834.0,A
2017-06-07,USGS,06719505,911.0,A
2017-06-08,USGS,06719505,986.0,A
2017-06-09,USGS,06719505,1110.0,A
2017-06-10,USGS,06719505,1160.0,A
2017-06-11,USGS,06719505,1250.0,A
2017-06-12,USGS,06719505,1250.0,A
2017-06-13,USGS,06719505,1230.0,A
2017-06-14,USGS,06719505,1050.0,A
2017-06-15,USGS,06719505,1000.0,A
2017-06-16,USGS,06719505,1000.0,A
2017-06-17,USGS,06719505,1120.0,A
2017-06-18,USGS,06719505,1200.0,A
2017-06-19,USGS,06719505,1230.0,A
2017-06-20,USGS,06719505,1190.0,A
2017-06-21,USGS,06719505,1190.0,A
2017-06-22,USGS,06719505,1180.0,A
2017-06-23,USGS,06719505,1120.0,A
2017-06-24,USGS,06719505,1020.0,A
2017-06-25,USGS,06719505,936.0,A
2017-06-26,USGS,06719505,867.0,A
2017-06-27,USGS,06719505,801.0,A
2017-06-28,USGS,06719505,749.0,A
2017-06-29,USGS,06719505,698.0,A
2017-06-30,USGS,06719505,657.0,A
2017-07-01,USGS,06719505,626.0,A
2017-07-02,USGS,06719505,592.0,A
2017-07-03,USGS,06719505,549.0,A
2017-07-04,USGS,06719505,522.0,A
2017-07-05,USGS,06719505,507.0,A
2017-07-06,USGS,06719505,483.0,A
2017-07-07,USGS,06719505,465.0,A
2017-07-08,USGS,06719505,471.0,A
2017-07-09,USGS,06719505,459.0,A
2017-07-10,USGS,06719505,438.0,A
2017-07-11,USGS,06719505,462.0,A
2017-07-12,USGS,06719505,549.0,A
2017-07-13,USGS,06719505,644.0,A
2017-07-14,USGS,06719505,534.0,A
2017-07-15,USGS,06719505,491.0,A
2017-07-16,USGS,06719505,439.0,A
2017-07-17,USGS,06719505,398.0,A
2017-07-18,USGS,06719505,388.0,A
2017-07-19,USGS,06719505,359.0,A
2017-07-20,USGS,06719505,364.0,A
2017-07-21,USGS,06719505,369.0,A
2017-07-22,USGS,06719505,389.0,A
2017-07-23,USGS,06719505,337.0,A
2017-07-24,USGS,06719505,314.0,A
2017-07-25,USGS,06719505,306.0,A
2017-07-26,USGS,06719505,363.0,A
2017-07-27,USGS,06719505,358.0,A
2017-07-28,USGS,06719505,302.0,A
2017-07-29,USGS,06719505,319.0,A
2017-07-30,USGS,06719505,295.0,A
2017-07-31,USGS,06719505,276.0,A
2017-08-01,USGS,06719505,251.0,A
2017-08-02,USGS,06719505,226.0,A
2017-08-03,USGS,06719505,263.0,A
2017-08-04,USGS,06719505,249.0,A
2017-08-05,USGS,06719505,208.0,A
2017-08-06,USGS,06719505,209.0,A
2017-08-07,USGS,06719505,231.0,A
2017-08-08,USGS,06719505,300.0,A
2017-08-09,USGS,06719505,309.0,A
2017-08-10,USGS,06719505,266.0,A
2017-08-11,USGS,06719505,245.0,A
2017-08-12,USGS,06719505,222.0,A
2017-08-13,USGS,06719505,204.0,A
2017-08-14,USGS,06719505,191.0,A
2017-08-15,USGS,06719505,187.0,A
2017-08-16,USGS,06719505,179.0,A
2017-08-17,USGS,06719505,176.0,A
2017-08-18,USGS,06719505,165.0,A
2017-08-19,USGS,06719505,151.0,A
2017-08-20,USGS,06719505,145.0,A
2017-08-21,USGS,06719505,144.0,A
2017-08-22,USGS,06719505,143.0,A
2017-08-23,USGS,06719505,142.0,A
2017-08-24,USGS,06719505,180.0,A
2017-08-25,USGS,06719505,158.0,A
2017-08-26,USGS,06719505,141.0,A
2017-08-27,USGS,06719505,130.0,A
2017-08-28,USGS,06719505,125.0,A
2017-08-29,USGS,06719505,121.0,A
2017-08-30,USGS,06719505,116.0,A
2017-08-31,USGS,06719505,118.0,A
2017-09-01,USGS,06719505,119.0,A
2017-09-02,USGS,06719505,109.0,A
2017-09-03,USGS,06719505,106.0,A
2017-09-04,USGS,06719505,114.0,A
2017-09-05,USGS,06719505,114.0,A
2017-09-06,USGS,06719505,116.0,A
2017-09-07,USGS,06719505,116.0,A
2017-09-08,USGS,06719505,119.0,A
2017-09-09,USGS,06719505,122.0,A
2017-09-10,USGS,06719505,126.0,A
2017-09-11,USGS,06719505,126.0,A
2017-09-12,USGS,06719505,124.0,A
2017-09-13,USGS,06719505,115.0,A
2017-09-14,USGS,06719505,110.0,A
2017-09-15,USGS,06719505,119.0,A
2017-09-16,USGS,06719505,117.0,A
2017-09-17,USGS,06719505,116.0,A
2017-09-18,USGS,06719505,113.0,A
2017-09-19,USGS,06719505,102.0,A
2017-09-20,USGS,06719505,97.2,A
2017-09-21,USGS,06719505,90.5,A
2017-09-22,USGS,06719505,86.5,A
2017-09-23,USGS,06719505,95.8,A
2017-09-24,USGS,06719505,137.0,A
2017-09-25,USGS,06719505,122.0,A
2017-09-26,USGS,06719505,114.0,A
2017-09-27,USGS,06719505,113.0,A
2017-09-28,USGS,06719505,120.0,A
2017-09-29,USGS,06719505,127.0,A
2017-09-30,USGS,06719505,115.0,A
2017-10-01,USGS,06719505,114.0,A
2017-10-02,USGS,06719505,164.0,A
2017-10-03,USGS,06719505,138.0,A
2017-10-04,USGS,06719505,113.0,A
2017-10-05,USGS,06719505,120.0,A
2017-10-06,USGS,06719505,114.0,A
2017-10-07,USGS,06719505,100.0,A
2017-10-08,USGS,06719505,95.4,A
2017-10-09,USGS,06719505,104.0,A
2017-10-10,USGS,06719505,98.1,A
2017-10-11,USGS,06719505,109.0,A
2017-10-12,USGS,06719505,97.0,A
2017-10-13,USGS,06719505,94.4,A
2017-10-14,USGS,06719505,92.6,A
2017-10-15,USGS,06719505,83.2,A
2017-10-16,USGS,06719505,86.3,A
2017-10-17,USGS,06719505,80.4,A
2017-10-18,USGS,06719505,88.8,A
2017-10-19,USGS,06719505,95.0,A
2017-10-20,USGS,06719505,93.7,A
2017-10-21,USGS,06719505,92.7,A
2017-10-22,USGS,06719505,85.7,A
2017-10-23,USGS,06719505,90.4,A
2017-10-24,USGS,06719505,85.5,A
2017-10-25,USGS,06719505,84.8,A
2017-10-26,USGS,06719505,91.9,A
2017-10-27,USGS,06719505,84.8,A
2017-10-28,USGS,06719505,83.2,A
2017-10-29,USGS,06719505,84.7,A
2017-10-30,USGS,06719505,88.8,A
2017-10-31,USGS,06719505,88.0,A
2017-11-01,USGS,06719505,89.3,A
2017-11-02,USGS,06719505,78.0,A
2017-11-03,USGS,06719505,78.9,A
2017-11-04,USGS,06719505,76.0,A
2017-11-05,USGS,06719505,77.6,A
2017-11-06,USGS,06719505,79.4,A
2017-11-07,USGS,06719505,75.5,A
2017-11-08,USGS,06719505,72.4,A
2017-11-09,USGS,06719505,70.7,A
2017-11-10,USGS,06719505,74.0,A
2017-11-11,USGS,06719505,74.2,A
2017-11-12,USGS,06719505,68.0,A
2017-11-13,USGS,06719505,71.3,A
2017-11-14,USGS,06719505,69.8,A
2017-11-15,USGS,06719505,67.0,A
2017-11-16,USGS,06719505,68.6,A
2017-11-17,USGS,06719505,70.1,A
2017-11-18,USGS,06719505,72.6,A
2017-11-19,USGS,06719505,63.0,A
2017-11-20,USGS,06719505,68.4,A
2017-11-21,USGS,06719505,68.3,A
2017-11-22,USGS,06719505,68.0,A
2017-11-23,USGS,06719505,67.6,A
2017-11-24,USGS,06719505,71.0,A
2017-11-25,USGS,06719505,67.6,A
2017-11-26,USGS,06719505,62.4,A
2017-11-27,USGS,06719505,64.0,A
2017-11-28,USGS,06719505,63.7,A
2017-11-29,USGS,06719505,63.3,A
2017-11-30,USGS,06719505,58.0,A
2017-12-01,USGS,06719505,63.1,A
2017-12-02,USGS,06719505,57.9,A
2017-12-03,USGS,06719505,57.9,A
2017-12-04,USGS,06719505,55.6,A
2017-12-05,USGS,06719505,40.5,A
2017-12-06,USGS,06719505,33.6,A
2017-12-07,USGS,06719505,26.3,A
2017-12-08,USGS,06719505,46.3,A:e
2017-12-09,USGS,06719505,51.7,A
2017-12-10,USGS,06719505,46.9,A
2017-12-11,USGS,06719505,51.8,A
2017-12-12,USGS,06719505,60.6,A
2017-12-13,USGS,06719505,66.3,A
2017-12-14,USGS,06719505,58.6,A
2017-12-15,USGS,06719505,48.4,A
2017-12-16,USGS,06719505,54.5,A
2017-12-17,USGS,06719505,49.0,A
2017-12-18,USGS,06719505,49.1,A
2017-12-19,USGS,06719505,49.8,A
2017-12-20,USGS,06719505,48.7,A
2017-12-21,USGS,06719505,45.8,A
2017-12-22,USGS,06719505,30.5,A
2017-12-23,USGS,06719505,45.3,A
2017-12-24,USGS,06719505,45.9,A
2017-12-25,USGS,06719505,44.0,A
2017-12-26,USGS,06719505,47.6,A
2017-12-27,USGS,06719505,49.8,A
2017-12-28,USGS,06719505,57.6,A
2017-12-29,USGS,06719505,61.8,A
2017-12-30,USGS,06719505,51.0,A
2017-12-31,USGS,06719505,46.2,A
2018-01-01,USGS,06719505,33.3,A
2018-01-02,USGS,06719505,38.3,A
2018-01-03,USGS,06719505,34.9,A
2018-01-04,USGS,06719505,43.5,A
2018-01-05,USGS,06719505,49.6,A
2018-01-06,USGS,06719505,58.9,A
2018-01-07,USGS,06719505,53.7,A
2018-01-08,USGS,06719505,49.5,A
2018-01-09,USGS,06719505,49.4,A
2018-01-10,USGS,06719505,49.4,A
2018-01-11,USGS,06719505,44.8,A
2018-01-12,USGS,06719505,41.2,A
2018-01-13,USGS,06719505,46.4,A
2018-01-14,USGS,06719505,45.5,A
2018-01-15,USGS,06719505,41.1,A
2018-01-16,USGS,06719505,24.7,A
2018-01-17,USGS,06719505,22.9,A
2018-01-18,USGS,06719505,48.2,A
2018-01-19,USGS,06719505,56.9,A
2018-01-20,USGS,06719505,48.4,A
2018-01-21,USGS,06719505,44.8,A
2018-01-22,USGS,06719505,37.3,A
2018-01-23,USGS,06719505,32.9,A
2018-01-24,USGS,06719505,43.4,A
2018-01-25,USGS,06719505,53.0,A
2018-01-26,USGS,06719505,48.4,A
2018-01-27,USGS,06719505,40.7,A
2018-01-28,USGS,06719505,47.4,A
2018-01-29,USGS,06719505,53.1,A
2018-01-30,USGS,06719505,51.2,A
2018-01-31,USGS,06719505,49.5,A
2018-02-01,USGS,06719505,42.6,A
2018-02-02,USGS,06719505,43.9,A
2018-02-03,USGS,06719505,45.2,A
2018-02-04,USGS,06719505,44.3,A
2018-02-05,USGS,06719505,44.1,A
2018-02-06,USGS,06719505,43.1,A
2018-02-07,USGS,06719505,44.5,A
2018-02-08,USGS,06719505,45.2,A
2018-02-09,USGS,06719505,43.9,A
2018-02-10,USGS,06719505,42.3,A
2018-02-11,USGS,06719505,38.8,A
2018-02-12,USGS,06719505,35.4,A
2018-02-13,USGS,06719505,48.6,A
2018-02-14,USGS,06719505,53.8,A
2018-02-15,USGS,06719505,46.2,A
2018-02-16,USGS,06719505,41.4,A
2018-02-17,USGS,06719505,43.3,A
2018-02-18,USGS,06719505,46.1,A
2018-02-19,USGS,06719505,41.1,A
2018-02-20,USGS,06719505,41.1,A
2018-02-21,USGS,06719505,36.1,A:e
2018-02-22,USGS,06719505,39.5,A
2018-02-23,USGS,06719505,43.0,A
2018-02-24,USGS,06719505,46.4,A
2018-02-25,USGS,06719505,39.0,A
2018-02-26,USGS,06719505,46.0,A
2018-02-27,USGS,06719505,49.4,A
2018-02-28,USGS,06719505,48.2,A
2018-03-01,USGS,06719505,45.9,A
2018-03-02,USGS,06719505,45.5,A
2018-03-03,USGS,06719505,44.8,A
2018-03-04,USGS,06719505,43.0,A
2018-03-05,USGS,06719505,38.3,A
2018-03-06,USGS,06719505,36.3,A
2018-03-07,USGS,06719505,39.5,A
2018-03-08,USGS,06719505,44.6,A
2018-03-09,USGS,06719505,42.9,A
2018-03-10,USGS,06719505,43.1,A
2018-03-11,USGS,06719505,41.4,A
2018-03-12,USGS,06719505,42.1,A
2018-03-13,USGS,06719505,42.0,A
2018-03-14,USGS,06719505,42.2,A
2018-03-15,USGS,06719505,42.2,A
2018-03-16,USGS,06719505,44.1,A
2018-03-17,USGS,06719505,41.7,A
2018-03-18,USGS,06719505,43.2,A
2018-03-19,USGS,06719505,42.9,A
2018-03-20,USGS,06719505,39.9,A
2018-03-21,USGS,06719505,42.8,A
2018-03-22,USGS,06719505,44.0,A
2018-03-23,USGS,06719505,44.9,A
2018-03-24,USGS,06719505,46.8,A
2018-03-25,USGS,06719505,46.0,A
2018-03-26,USGS,06719505,48.3,A
2018-03-27,USGS,06719505,54.0,A
2018-03-28,USGS,06719505,52.3,A
2018-03-29,USGS,06719505,50.8,A
2018-03-30,USGS,06719505,51.8,A
2018-03-31,USGS,06719505,51.7,A
2018-04-01,USGS,06719505,52.0,A
2018-04-02,USGS,06719505,59.0,A
2018-04-03,USGS,06719505,47.5,A
2018-04-04,USGS,06719505,47.7,A
2018-04-05,USGS,06719505,49.1,A
2018-04-06,USGS,06719505,50.7,A
2018-04-07,USGS,06719505,54.0,A
2018-04-08,USGS,06719505,66.3,A
2018-04-09,USGS,06719505,64.8,A
2018-04-10,USGS,06719505,60.1,A
2018-04-11,USGS,06719505,62.4,A
2018-04-12,USGS,06719505,63.5,A
2018-04-13,USGS,06719505,69.6,A
